data,horario,tbs,umidade,globo,itgu,itu,orvalho
2021-02-28,11:20:00,36.950000000000003,35.380000000000003,45.5,93.891828619131289,84.109999999999999,19.143968386475812
2021-02-28,11:30:00,35.920000000000002,36.170000000000002,42,90.193485553803271,83.079999999999998,18.5930154272313
2021-02-28,11:40:00,34.189999999999998,40.689999999999998,39.5,87.819808787457646,81.950000000000003,18.94391329849346
2021-02-28,11:50:00,38.039999999999999,33.700000000000003,41,89.453564149769178,84.980000000000004,19.315455971581052
2021-02-28,12:00:00,37.130000000000003,35.310000000000002,42.5,90.937192666139822,84.299999999999997,19.269979628166162
2021-02-28,12:10:00,37.509999999999998,33.82,45,93.307811018498512,84.409999999999997,18.910586162495857
2021-02-28,12:20:00,37.460000000000001,33.049999999999997,45,93.159535553855221,84.170000000000002,18.498709871820061
2021-02-28,12:30:00,38.659999999999997,31.079999999999998,44,92.180213021297334,85.069999999999993,18.556147281381509
2021-02-28,12:40:00,38.219999999999999,31.59,43.5,91.637028203845148,84.700000000000003,18.436189455125433
2021-02-28,12:50:00,38.630000000000003,30.129999999999999,45,92.99273706586348,84.799999999999997,18.035380738509666
2021-02-28,13:00:00,39.119999999999997,29.16,44.5,92.456585007076455,85.109999999999999,17.934958352990176
2021-02-28,13:10:00,38.890000000000001,29.059999999999999,45.5,93.366118096767934,84.829999999999998,17.683661379910909
2021-02-28,13:20:00,38.840000000000003,27.27,46,93.489042207384372,84.349999999999994,16.636228353845482
2021-02-28,13:30:00,37.780000000000001,31.710000000000001,40.5,88.521840327477207,84.230000000000004,18.116223131881146
2021-02-28,13:40:00,38.850000000000001,29.489999999999998,39,86.937770104513845,84.900000000000006,17.882694734760705
2021-02-28,13:50:00,38.939999999999998,29.57,41,88.981041039497271,85.010000000000005,18.002891776381315
2021-02-28,14:00:00,39.409999999999997,28.199999999999999,44,91.854302835608792,85.189999999999998,17.650841210024417
2021-02-28,14:10:00,39.950000000000003,27.02,42,89.775520325019528,85.480000000000004,17.432000902832012
2021-02-28,14:20:00,35.600000000000001,33.670000000000002,39,86.682786616634104,82.189999999999998,17.174407268428062
2021-02-28,14:30:00,39.130000000000003,29.23,42.5,90.473391684372743,85.140000000000001,17.981643567702072
2021-02-28,14:40:00,36.030000000000001,34.409999999999997,40.5,88.442011608241486,82.840000000000003,17.894476689559678
2021-02-28,14:50:00,36.539999999999999,35.119999999999997,37.5,85.719917641387838,83.579999999999998,18.666437892743993
2021-02-28,15:00:00,36.609999999999999,35.990000000000002,38.5,86.883127814548288,83.859999999999999,19.11979948485633
2021-02-28,15:10:00,35.399999999999999,38.479999999999997,39.5,87.885048515203081,82.959999999999994,19.125134764453001
2021-02-28,15:20:00,35.82,38.079999999999998,36,84.458586747986658,83.370000000000005,19.329407633296285
2021-02-28,15:30:00,36.770000000000003,36.560000000000002,37.5,86.024693260435939,84.170000000000002,19.513036834544273
2021-02-28,15:40:00,37.469999999999999,35.670000000000002,39.5,88.103304177243686,84.780000000000001,19.731400492343575
2021-02-28,15:50:00,36.850000000000001,37.280000000000001,39.5,88.163229203948248,84.420000000000002,19.897858899856242
2021-02-28,16:00:00,35.439999999999998,40.490000000000002,37.5,86.192919082826819,83.430000000000007,19.980330785630066
2021-02-28,16:10:00,35.490000000000002,39.789999999999999,37.5,86.107657471797523,83.329999999999998,19.743492977215354
2021-02-28,16:20:00,33.039999999999999,44.799999999999997,35,83.503966224200582,81.310000000000002,19.455461733890505
2021-02-28,16:30:00,32.159999999999997,46.659999999999997,34,82.452253119022288,80.530000000000001,19.311814219506356
2021-02-28,16:40:00,31.800000000000001,47.170000000000002,34.5,82.897231652264438,80.159999999999997,19.158976811845665
2021-02-28,16:50:00,30.960000000000001,49.25,33,81.370489606578388,79.430000000000007,19.084693351606656
2021-02-28,17:00:00,30.420000000000002,51.149999999999999,31,79.410822561655635,79.040000000000006,19.196729337932332
2021-02-28,17:10:00,29.879999999999999,53.219999999999999,30,78.461004072984196,78.629999999999995,19.336122424956081
2021-02-28,17:20:00,29.469999999999999,53.719999999999999,29.5,77.878556433777675,78.159999999999997,19.107101204937965
2021-02-28,17:30:00,28.98,58.090000000000003,29,77.667593185384121,78.129999999999995,19.909981070511446
2021-02-28,17:40:00,28.489999999999998,61.630000000000003,28,76.846544713316788,77.950000000000003,20.407068648102189
2021-02-28,17:50:00,27.969999999999999,62.020000000000003,27.5,76.206986160054555,77.260000000000005,20.01940600015153
2021-02-28,18:00:00,27.640000000000001,64.730000000000004,27,75.843841164907445,77.140000000000001,20.399558791409554
2021-02-28,18:10:00,27.309999999999999,69.409999999999997,27,76.139238818971151,77.269999999999996,21.220107830475417
2021-02-28,18:20:00,27.039999999999999,69.680000000000007,26.5,75.569112861272629,76.879999999999995,21.025313503535106
2021-02-28,18:30:00,26.800000000000001,72.349999999999994,26,75.207003469563546,76.859999999999999,21.40834297100983
2021-02-28,18:40:00,26.550000000000001,74.069999999999993,26,75.258599705974973,76.689999999999998,21.551665849930455
2021-02-28,18:50:00,26.34,77.719999999999999,25.5,74.969201124850159,76.780000000000001,22.136669791250434
2021-02-28,19:00:00,26.210000000000001,79.739999999999995,25.5,75.075582362117586,76.819999999999993,22.432173228104425
2021-02-28,19:10:00,26.09,80.230000000000004,25.5,75.069852362577322,76.680000000000007,22.416256562714786
2021-02-28,19:20:00,25.890000000000001,81.069999999999993,25,74.56143553385985,76.450000000000003,22.392876482944008
2021-02-28,19:30:00,25.640000000000001,81.709999999999994,25,74.520257527281842,76.129999999999995,22.278493131338436
2021-02-28,19:40:00,25.469999999999999,82.340000000000003,25,74.505982494198349,75.920000000000002,22.238840261662087
2021-02-28,19:50:00,25.359999999999999,82.719999999999999,24.5,73.99454696681849,75.780000000000001,22.207074907829135
2021-02-28,20:00:00,25.25,83.069999999999993,24.5,73.980823311663244,75.650000000000006,22.168953643508985
2021-02-28,20:10:00,25.149999999999999,83.769999999999996,24.5,73.995236837012655,75.549999999999997,22.208991213924051
2021-02-28,20:20:00,25.02,85.109999999999999,24.5,74.043295462508553,75.480000000000004,22.342487395857095
2021-02-28,20:30:00,24.91,85.900000000000006,24,73.559155632070812,75.379999999999995,22.386543422418924
2021-02-28,20:40:00,24.84,87.390000000000001,24,73.636304924555716,75.409999999999997,22.600847012654761
2021-02-28,20:50:00,24.739999999999998,88.099999999999994,24,73.648879683312117,75.319999999999993,22.63577689808919
2021-02-28,21:00:00,24.699999999999999,88.510000000000005,24,73.662247071666272,75.290000000000006,22.6729085324063
2021-02-28,21:10:00,24.609999999999999,88.629999999999995,23.5,73.138370304918695,75.159999999999997,22.606584180329712
2021-02-28,21:20:00,24.539999999999999,88.579999999999998,23.5,73.110201260120348,75.019999999999996,22.528336833667634
2021-02-28,21:30:00,24.449999999999999,88.640000000000001,23.5,73.082297442653569,74.879999999999995,22.450826229593254
