data,horario,tbs,umidade,globo metalico,globo plastico,itgu,itu,orvalho
2021-02-22,10:30:00,32.17,46.03,33.56,33.5,81.93695119662993,81.87695119662993,80.44,19.102642212860896
2021-02-22,10:40:00,32.94,45.2,33.75,34.0,82.27288801851867,82.52288801851867,81.26,19.508022273662977
2021-02-22,10:50:00,33.25,44.93,34.13,34.0,82.71911351380882,82.58911351380883,81.59,19.691981982802286
2021-02-22,11:00:00,33.33,43.55,34.75,34.5,83.1844263186648,82.9344263186648,81.44,19.262295329624454
2021-02-22,11:10:00,33.81,40.08,35.38,35.0,83.49080896685892,83.11080896685891,81.37,18.36335824127477
2021-02-22,11:20:00,34.11,40.26,36.13,36.0,84.36288046697884,84.23288046697883,81.77,18.702445741607864
2021-02-22,12:20:00,35.22,35.08,36.56,36.5,84.3569075929407,84.2969075929407,82.04,17.491409980390806
2021-02-22,12:30:00,34.19,36.24,35.5,36.0,83.15643431149091,83.65643431149091,81.08,17.101206420808087
2021-02-22,12:40:00,34.19,37.66,35.31,35.5,83.18554127213346,83.37554127213346,81.35,17.70983686703741
2021-02-22,13:00:00,34.11,38.59,35.56,36.0,83.5495867707024,83.9895867707024,81.45,18.0266299186178
2021-02-22,13:10:00,35.1,37.34,36.19,36.5,84.30625742289243,84.61625742289243,82.37,18.378492841367866
2021-02-22,13:20:00,35.36,36.04,36.5,36.5,84.49549833156983,84.49549833156983,82.4,18.043050921027316
2021-02-22,13:30:00,34.53,39.23,35.75,36.0,83.96831608304046,84.21831608304046,82.07,18.661989119556857
2021-02-22,13:40:00,33.81,42.09,34.81,35.5,83.20265773398144,83.89265773398144,81.76,19.146271483281772
2021-02-22,13:50:00,33.71,43.9,34.19,35.0,82.7940741021272,83.6040741021272,81.97,19.733539172575565
2021-02-22,14:00:00,33.14,48.47,33.5,34.0,82.49498741806988,82.99498741806988,82.11,20.81940949463858
2021-02-22,14:10:00,33.62,47.3,33.94,34.5,82.94947113095486,83.50947113095486,82.51,20.85964203043017
2021-02-22,14:20:00,32.67,49.46,33.31,34.0,82.26860315250767,82.95860315250766,81.68,20.71834209029904
2021-02-22,14:30:00,32.67,48.89,33.19,33.5,82.08088056891691,82.39088056891691,81.58,20.530223802546995
2021-02-22,14:40:00,32.71,47.74,33.31,33.5,82.07523393100792,82.26523393100791,81.43,20.18120536391088
2021-02-22,14:50:00,31.99,50.45,32.69,33.5,81.54000905759278,82.35000905759279,80.98,20.416691826646623
2021-02-22,15:00:00,32.53,48.62,33.06,33.5,81.87253041992085,82.31253041992085,81.35,20.31258449978015
2021-02-22,15:10:00,31.74,51.01,33.0,33.5,81.83174594623085,82.33174594623085,80.75,20.365960961752368
2021-02-22,15:20:00,33.25,47.59,32.56,33.0,81.4839648379203,81.9239648379203,82.09,20.62212454977862
2021-02-22,15:30:00,33.32,48.05,33.19,33.5,82.19317500284623,82.50317500284623,82.27,20.842152785683965
2021-02-22,15:40:00,31.67,52.3,32.88,33.5,81.83437007403396,82.45437007403396,80.87,20.706583538983214
2021-02-22,15:50:00,31.87,51.13,32.19,33.0,81.0784666152276,81.8884666152276,80.94,20.523518375632197
2021-02-22,16:00:00,31.41,52.78,32.06,33.0,80.98143177689005,81.92143177689005,80.61,20.615088269138994
2021-02-22,16:10:00,31.51,52.65,31.69,32.5,80.63024000460827,81.44024000460827,80.71,20.667333346134075
2021-02-22,16:20:00,31.8,51.74,31.94,32.5,80.87455800987453,81.43455800987454,80.94,20.65155002742927
2021-02-22,16:30:00,31.1,53.1,31.56,32.5,80.41368320550576,81.35368320550576,80.25,20.42689779307156
2021-02-22,16:40:00,30.69,54.81,31.06,32.0,79.96207792416948,80.90207792416948,79.98,20.561327567137457
2021-02-22,16:50:00,30.61,55.68,30.69,32.0,79.65737265616741,80.9673726561674,80.0,20.742701822687227
2021-02-22,17:00:00,31.93,52.77,31.5,34.0,80.59307128143115,83.09307128143115,81.29,21.091864670642096
2021-02-22,17:10:00,31.94,52.48,32.94,35.5,82.00409125665053,84.56409125665053,81.26,21.011364601807028
2021-02-22,17:20:00,31.49,54.39,32.38,34.5,81.50397720576063,83.62397720576064,80.98,21.17771446044621
2021-02-22,17:30:00,29.95,59.7,31.75,34.0,80.90408316891279,83.15408316891279,79.73,21.261342135868873
2021-02-22,17:40:00,29.16,63.05,29.56,31.0,78.76727499371373,80.20727499371372,79.1,21.40909720476035
2021-02-22,17:50:00,28.61,64.76,28.5,29.5,77.67729926396808,78.67729926396808,78.56,21.325831288800238
2021-02-22,18:00:00,28.53,65.57,27.87,28.5,77.0930470394868,77.7230470394868,78.55,21.452908443018906
2021-02-22,18:10:00,28.24,66.78,27.56,28.5,76.79141696115144,77.73141696115145,78.29,21.476158225420697
2021-02-22,18:20:00,27.8,67.78,27.31,28.0,76.47801699936846,77.16801699936846,77.78,21.300047220467974
2021-02-22,18:30:00,27.63,66.97,26.94,27.5,75.97925574863393,76.53925574863393,77.41,20.94237707953868
2021-02-22,18:40:00,27.47,67.7,26.81,27.5,75.85792915482696,76.54792915482696,77.29,20.96646987451933
2021-02-22,18:50:00,27.38,68.01,26.69,27.0,75.73381942452026,76.04381942452027,77.19,20.95505395700073
2021-02-22,19:00:00,26.97,70.46,26.44,27.0,75.55027003444539,76.11027003444539,76.88,21.139638984570535
2021-02-22,19:10:00,26.92,70.42,26.25,27.0,75.33970955314715,76.08970955314715,76.8,21.082526536519843
2021-02-22,19:20:00,26.76,71.06,26.12,26.5,75.20758354431344,75.58758354431343,76.63,21.076620956426204
2021-02-22,19:30:00,26.7,71.99,26.06,26.5,75.20314047293094,75.64314047293094,76.67,21.230945758141505
2021-02-22,19:40:00,26.77,71.69,26.0,26.5,75.14281230525498,75.64281230525498,76.73,21.23003418126381
2021-02-22,19:50:00,26.43,74.81,25.94,26.5,75.21546056872789,75.7754605687279,76.59,21.598501579799706
2021-02-22,20:00:00,26.27,74.15,25.75,26.5,74.91783971014941,75.66783971014941,76.27,21.29955475041503
2021-02-22,20:10:00,26.01,75.55,25.5,26.0,74.68742181494271,75.18742181494271,76.01,21.353949485951965
2021-02-22,20:20:00,25.9,76.44,25.31,26.0,74.52797791101062,75.21797791101062,75.95,21.438827530585044
2021-02-22,20:30:00,25.86,76.34,25.19,25.5,74.3863589474395,74.69635894743949,75.87,21.378774853998596
2021-02-22,20:40:00,25.73,77.03,25.06,25.5,74.2639560341626,74.7039560341626,75.74,21.399877872673894
2021-02-22,20:50:00,25.72,77.01,24.94,25.5,74.13894515678199,74.69894515678197,75.72,21.385958768838837
2021-02-22,21:00:00,25.69,77.08,24.94,25.5,74.13382874822047,74.69382874822045,75.7,21.37174652283462
2021-02-22,21:10:00,25.61,77.15,24.87,25.5,74.04127748310428,74.67127748310428,75.57,21.309104119734105
2021-02-22,21:20:00,25.51,77.56,24.81,25.5,73.97753584701266,74.66753584701266,75.46,21.29871068614628
2021-02-22,21:30:00,25.44,78.24,24.75,25.0,73.94438271441413,74.19438271441413,75.42,21.37328531781703
2021-02-22,21:40:00,25.46,78.21,24.69,25.0,73.88911256407746,74.19911256407747,75.45,21.386423789104068
2021-02-22,21:50:00,25.37,78.7,24.63,25.0,73.83437934337891,74.20437934337892,75.37,21.401053731608112
2021-02-22,22:00:00,25.38,78.72,24.56,25.0,73.76936711812212,74.20936711812212,75.39,21.414908661450312
2021-02-22,22:10:00,25.24,79.51,24.56,25.0,73.7791114997791,74.2191114997791,75.25,21.441976388275286
2021-02-22,22:20:00,25.25,79.4,24.56,25.0,73.77447160712691,74.21447160712691,75.25,21.429087797574766
2021-02-22,22:30:00,25.4,79.24,24.56,25.0,73.81507522136133,74.25507522136134,75.48,21.5418756148926
2021-02-22,22:40:00,25.3,80.1,24.56,25.0,73.84360540758264,74.28360540758266,75.4,21.62112613217402
2021-02-22,22:50:00,25.23,80.52,24.5,25.0,73.78987189344582,74.28987189344582,75.34,21.638533037349518
2021-02-22,23:00:00,25.21,80.81,24.44,25.0,73.74403133444218,74.30403133444219,75.34,21.677864817894978
2021-02-22,23:10:00,25.09,81.61,24.37,24.5,73.68996111220687,73.81996111220687,75.23,21.72211420057464
2021-02-22,23:20:00,25.21,80.93,24.31,24.5,73.62277102045765,73.81277102045765,75.35,21.70214172349347
2021-02-22,23:30:00,25.12,81.41,24.31,24.5,73.62603520611577,73.81603520611577,75.24,21.711208905877143
2021-02-22,23:40:00,25.01,81.66,24.25,24.5,73.54548625276416,73.79548625276416,75.1,21.654128479900468
2021-02-22,23:50:00,25.03,81.25,24.25,24.5,73.52287378141988,73.77287378141988,75.09,21.59131605949965
2021-02-23,00:00:01,25.03,81.06,24.19,24.5,73.4490968086662,73.7590968086662,75.02,21.553046690739443
2021-02-23,00:10:00,24.79,82.42,24.12,24.5,73.39274648371384,73.77274648371383,74.83,21.59096245476065
2021-02-23,00:20:00,24.72,82.52,24.06,24.5,73.31527808218638,73.75527808218638,74.72,21.54243911718441
2021-02-23,00:30:00,24.88,81.48,23.94,24.5,73.17687117481162,73.73687117481163,74.87,21.491308818921187
2021-02-23,00:40:00,24.77,82.07,23.94,24.0,73.18068185486584,73.24068185486584,74.76,21.501894041294005
2021-02-23,00:50:00,24.75,82.21,23.87,24.0,73.11368046724698,73.24368046724697,74.74,21.510223520130484
2021-02-23,01:00:00,24.77,81.99,23.81,24.0,73.0449462966865,73.2349462966865,74.75,21.48596193524028
2021-02-23,01:10:00,24.57,82.66,23.69,24.0,72.90251461657586,73.21251461657586,74.49,21.423651712710722
2021-02-23,01:20:00,24.35,83.52,23.38,24.0,72.57594413016957,73.19594413016958,74.22,21.377622583804385
2021-02-23,01:30:00,23.89,85.29,23.19,23.5,72.34696687106774,72.65696687106774,73.63,21.269352419632593
2021-02-23,01:40:00,23.95,85.5,23.06,23.5,72.25259142419713,72.69259142419713,73.74,21.368309511658722
2021-02-23,01:50:00,23.74,86.66,22.94,23.5,72.13756695206378,72.69756695206378,73.51,21.38213042239938
2021-02-23,02:00:00,23.7,86.54,22.81,23.0,71.98528102484035,72.17528102484034,73.43,21.32022506900096
2021-02-23,02:10:00,23.41,88.03,22.69,23.0,71.86288802154176,72.17288802154177,73.08,21.31357783761601
2021-02-23,02:20:00,23.35,88.38,22.62,23.0,71.79492642297348,72.17492642297348,73.0,21.31924006381523
2021-02-23,02:30:00,23.21,89.16,22.5,23.0,71.67687371167503,72.17687371167503,72.83,21.324649199097315
2021-02-23,02:40:00,23.2,89.74,22.44,23.0,71.65142170738045,72.21142170738045,72.86,21.42061585383459
2021-02-23,02:50:00,23.09,90.45,22.37,22.5,71.58865462037582,71.71865462037582,72.74,21.440707278821726
2021-02-23,03:00:00,23.06,90.32,22.31,22.5,71.50953537289004,71.69953537289004,72.68,21.387598258027886
2021-02-23,03:10:00,23.15,90.16,22.31,22.5,71.53110436269995,71.72110436269995,72.83,21.447512118610952
2021-02-23,03:20:00,23.26,90.09,22.31,22.5,71.56562956349657,71.75562956349657,73.0,21.543415454157127
2021-02-23,03:30:00,23.12,91.43,22.37,22.5,71.66272935295343,71.79272935295344,72.88,21.646470424870653
2021-02-23,03:40:00,23.15,90.61,22.31,22.5,71.5603833826919,71.75038338269191,72.87,21.52884272969974
2021-02-23,03:50:00,23.1,90.9,22.25,22.5,71.50139616480308,71.75139616480308,72.8,21.531656013341884
2021-02-23,04:00:00,23.11,91.02,22.13,22.5,71.39271599046947,71.76271599046947,72.83,21.563099973526292
2021-02-23,04:10:00,23.13,90.9,22.13,22.5,71.39206924550541,71.7620692455054,72.85,21.561303459737235
2021-02-23,04:20:00,23.39,89.92,22.13,22.5,71.42070624566264,71.79070624566265,73.21,21.640850682396255
2021-02-23,04:30:00,23.45,89.41,22.19,22.5,71.46853233067574,71.77853233067573,73.27,21.607034251877035
2021-02-23,04:40:00,23.27,90.5,22.19,22.5,71.4759069636857,71.7859069636857,73.06,21.627519343571382
2021-02-23,04:50:00,23.16,91.07,22.06,22.5,71.34374012359498,71.78374012359498,72.92,21.62150034331942
2021-02-23,05:00:00,23.17,90.6,22.0,22.5,71.25684659139776,71.75684659139776,72.9,21.54679608721602
2021-02-23,05:10:00,23.05,91.33,22.0,22.5,71.26136808214355,71.76136808214355,72.74,21.55935578373209
2021-02-23,05:20:00,22.84,91.82,21.94,22.5,71.1580576451642,71.71805764516421,72.44,21.43904901434502
2021-02-23,05:30:00,22.81,93.58,21.87,22.5,71.18909245888221,71.81909245888222,72.53,21.719701274672836
2021-02-23,05:40:00,23.08,92.98,21.94,22.5,71.31754143334237,71.87754143334237,72.94,21.882059537062126
2021-02-23,05:50:00,23.66,92.0,22.5,22.5,72.02173535211635,72.02173535211635,73.85,22.28259820032321
2021-02-23,06:00:00,23.5,91.69,23.06,23.0,72.50478785614715,72.44478785614714,73.55,22.068855155964307
2021-02-23,06:10:00,23.74,90.6,23.5,23.5,72.9595491779302,72.9595491779302,73.87,22.109858827583903
2021-02-23,06:20:00,24.06,88.59,23.94,24.0,73.38065413410644,73.44065413410644,74.23,22.057372594740123
2021-02-23,06:30:00,24.56,87.12,24.5,24.5,74.01887270630908,74.01887270630908,74.91,22.27464640641411
2021-02-23,06:40:00,24.87,85.13,24.75,25.0,74.24175773119784,74.49175773119784,75.23,22.19932703110511
2021-02-23,06:50:00,25.03,83.73,25.31,25.5,74.76015740300956,74.95015740300957,75.35,22.08377056391545
2021-02-23,07:00:00,25.14,83.83,25.44,25.5,74.93594883943749,74.99594883943747,75.53,22.21096899843744
2021-02-23,07:10:00,25.75,81.49,26.31,26.5,75.85291230728313,76.04291230728313,76.28,22.341423075786484
2021-02-23,07:20:00,26.22,79.4,26.94,27.0,76.49377854279611,76.5537785427961,76.8,22.37160706332251
2021-02-23,07:30:00,26.9,76.59,27.37,27.5,76.9477224930107,77.0777224930107,77.53,22.438118036140825
2021-02-23,07:40:00,26.84,75.38,27.75,27.5,77.21264127863573,76.96264127863573,77.29,22.118447996210364
2021-02-23,07:50:00,27.4,72.74,27.75,28.0,77.19619337418342,77.44619337418342,77.82,22.072759372731706
2021-02-23,08:00:00,27.55,70.35,28.38,28.0,77.68093919049278,77.30093919049277,77.74,21.669275529146585
2021-02-23,08:10:00,27.7,69.62,28.56,28.5,77.85116340660117,77.79116340660119,77.87,21.642120573892164
2021-02-23,08:20:00,28.16,67.46,28.94,29.0,78.20361254812312,78.26361254812312,78.27,21.565590411453112
2021-02-23,08:30:00,28.4,65.97,30.12,30.0,79.33439066975899,79.21439066975898,78.41,21.428862971552746
2021-02-23,08:40:00,29.11,64.18,30.0,30.0,79.29476502249412,79.29476502249412,79.19,21.652125062483638
2021-02-23,08:50:00,29.71,61.47,31.19,31.0,80.43463767756234,80.24463767756232,79.65,21.512882437673127
2021-02-23,09:00:00,29.79,60.65,31.0,31.0,80.19276073420079,80.19276073420079,79.65,21.368779817224414
2021-02-23,09:10:00,30.5,57.16,32.13,31.5,81.21411130725065,80.58411130725064,80.09,21.066975853473995
2021-02-23,09:20:00,30.79,52.24,32.63,32.5,81.28564552139437,81.15564552139438,79.69,19.876793114984384
2021-02-23,09:30:00,31.2,53.41,32.63,32.5,81.55092875042168,81.42092875042167,80.43,20.613690973393545
2021-02-23,09:40:00,31.36,50.79,33.31,33.0,81.9908999945216,81.6808999945216,80.2,19.946944429226658
2021-02-23,09:50:00,31.6,50.81,33.31,33.0,82.07255163034895,81.76255163034895,80.53,20.173754528747075
2021-02-23,10:00:00,31.44,48.42,33.56,33.5,81.990251819447,81.930251819447,79.92,19.250699498463884
2021-02-23,10:10:00,32.64,48.33,33.81,33.5,82.62381248103077,82.31381248103077,81.45,20.316145780640994
2021-02-23,10:20:00,31.87,46.35,33.31,33.5,81.62890306121542,81.81890306121542,80.11,18.941397392265046
2021-02-23,10:30:00,33.0,42.43,34.88,34.5,83.05733467589977,82.67733467589977,80.82,18.548151877499375
2021-02-23,10:40:00,33.62,39.76,35.81,35.0,83.81387435894192,83.00387435894191,81.08,18.06631766372755
2021-02-23,10:50:00,32.68,40.79,35.31,35.0,83.15822453890661,82.8482245389066,80.13,17.633957052518355
2021-02-23,11:00:00,33.77,39.95,34.94,35.0,83.0193228245399,83.0793228245399,81.3,18.27589673483307
2021-02-23,11:10:00,32.48,40.77,35.56,35.5,83.34106884280548,83.28106884280548,79.89,17.44741345223744
2021-02-23,11:20:00,34.04,39.04,35.44,35.5,83.47364902935686,83.53364902935687,81.44,18.149025081546863
2021-02-23,11:30:00,35.29,36.44,36.56,36.0,84.59657904458749,84.03657904458748,82.41,18.15716401274304
2021-02-23,11:40:00,35.75,33.47,38.06,37.5,85.75595454714559,85.19595454714559,82.32,17.21098485318219
2021-02-23,11:50:00,34.99,35.92,37.94,37.5,85.79928912467591,85.35928912467591,81.95,17.664692012988624
2021-02-23,12:00:00,34.4,37.01,36.94,37.0,84.78289726591439,84.84289726591439,81.48,17.619159071984402
2021-02-23,12:10:00,35.43,37.48,37.06,37.0,85.30274151579471,85.2427415157947,82.79,18.729837543874176
2021-02-23,12:20:00,35.64,33.91,38.31,38.0,86.04579208026843,85.73579208026842,82.28,17.321644667412297
2021-02-23,12:30:00,35.35,34.77,38.38,38.0,86.16728172581429,85.7872817258143,82.13,17.46467146059527
2021-02-23,12:40:00,34.34,35.83,37.56,37.5,85.19924870891077,85.13924870891077,81.17,17.053468635863275
2021-02-23,12:50:00,34.51,36.56,36.06,36.5,83.86799729499248,84.30799729499248,81.52,17.52221470831244
2021-02-23,13:00:00,35.08,34.53,36.75,36.5,84.41274926043945,84.16274926043945,81.77,17.11874794566518
2021-02-23,13:10:00,36.07,34.73,37.5,37.0,85.5076126517749,85.0076126517749,82.95,18.076701810485837
2021-02-23,13:20:00,34.55,36.33,37.31,37.0,85.09468357160841,84.78468357160841,81.52,17.457454365578922
2021-02-23,13:30:00,34.48,38.37,35.5,36.0,83.57494751132882,84.07494751132882,81.84,18.263743087024515
2021-02-23,13:40:00,35.25,36.52,36.31,36.0,84.34646930476265,84.03646930476265,82.38,18.156859179896234
2021-02-23,13:50:00,34.49,38.4,36.13,36.0,84.21262443524546,84.08262443524545,81.86,18.28506787568181
2021-02-23,14:00:00,34.39,38.77,35.94,36.0,84.04573561383361,84.10573561383362,81.81,18.349265593982253
2021-02-23,14:10:00,34.16,39.06,35.44,35.5,83.51497387778772,83.57497387778773,81.59,18.263816327188152
2021-02-23,14:20:00,34.19,39.05,35.13,35.5,83.21310109361488,83.58310109361487,81.63,18.28639192670797
2021-02-23,14:30:00,34.19,39.14,35.56,35.5,83.65631540829014,83.59631540829014,81.64,18.323098356361474
2021-02-23,14:40:00,34.14,39.33,35.19,35.5,83.29811674356931,83.60811674356931,81.62,18.355879843248086
2021-02-23,14:50:00,33.67,42.42,34.63,35.0,83.02255086243855,83.39255086243855,81.65,19.14597461788487
2021-02-23,15:00:00,33.59,42.64,34.19,34.5,82.58657181535521,82.89657181535522,81.59,19.15714393154226
2021-02-23,15:10:00,34.47,40.71,34.75,35.0,83.16266180674327,83.41266180674327,82.29,19.20183835206467
2021-02-23,15:20:00,34.79,39.85,35.19,35.5,83.58201748953819,83.89201748953819,82.5,19.144493026494978
2021-02-23,15:30:00,34.4,41.24,35.06,35.5,83.52494054808865,83.96494054808865,82.32,19.347057078024015
2021-02-23,15:40:00,33.55,42.52,34.5,35.0,82.86735965974432,83.36735965974432,81.51,19.075999054845365
2021-02-23,15:50:00,34.4,40.82,34.5,35.0,82.90574899002081,83.40574899002081,82.23,19.182636083391163
2021-02-23,16:00:00,33.91,42.32,34.56,35.5,83.01645991407773,83.95645991407773,81.92,19.323499761327007
2021-02-23,16:10:00,32.4,46.82,33.38,34.5,81.93060925848299,83.05060925848298,80.86,19.585025718008296
2021-02-23,16:20:00,32.87,45.16,32.75,33.5,81.24495483874732,81.99495483874732,81.16,19.430430107631445
2021-02-23,16:30:00,32.59,45.67,32.75,33.5,81.21866798593784,81.96866798593784,80.9,19.35741107204955
2021-02-23,16:40:00,32.72,45.57,32.63,33.5,81.12838750750123,81.99838750750123,81.05,19.43996529861452
2021-02-23,16:50:00,32.66,45.83,32.88,33.5,81.39175718769795,82.01175718769795,81.01,19.477103299160987
2021-02-23,17:00:00,32.22,46.36,32.63,34.0,81.0645710821794,82.43457108217939,80.55,19.262697450498326
2021-02-23,17:10:00,33.22,45.07,32.44,33.5,81.03739546485116,82.09739546485116,81.59,19.71498740236431
2021-02-23,17:20:00,31.25,49.73,31.81,33.5,80.33218518616619,82.02218518616618,79.89,19.506069961572745
2021-02-23,17:30:00,31.06,49.82,32.0,33.5,80.46997701754123,81.96997701754123,79.65,19.361047270947875
2021-02-23,17:40:00,30.08,52.69,30.56,32.0,79.02959526071012,80.46959526071012,78.82,19.35998683530589
2021-02-23,17:50:00,29.64,53.26,29.5,30.5,77.8854879048122,78.8854879048122,78.32,19.126355291144986
2021-02-23,18:00:00,29.32,53.91,28.87,29.5,77.21895799147691,77.84895799147691,77.99,19.024883309658076
2021-02-23,18:10:00,29.0,54.91,28.44,29.0,76.78826022159113,77.34826022159113,77.7,19.02294505997537
2021-02-23,18:20:00,28.77,56.66,28.12,29.0,76.57254927587604,77.45254927587604,77.64,19.312636877433437
2021-02-23,18:30:00,28.35,58.06,27.81,28.5,76.26266092238461,76.95266092238462,77.26,19.31294700662395
2021-02-23,18:40:00,28.13,59.68,27.5,28.0,76.0378544595612,76.5378544595612,77.17,19.549595721003335
2021-02-23,18:50:00,27.88,61.89,27.25,28.0,75.91426533806614,76.66426533806614,77.12,19.900737050183746
2021-02-23,19:00:00,27.49,64.09,26.94,27.5,75.67483391311035,76.23483391311035,76.84,20.096760869750966
2021-02-23,19:10:00,27.34,64.82,26.62,27.5,75.36962574979282,76.24962574979281,76.71,20.137849304980037
2021-02-23,19:20:00,27.1,66.41,26.37,27.0,75.17879338107596,75.80879338107597,76.57,20.302203836322143
2021-02-23,19:30:00,26.81,68.91,26.19,27.0,75.1149914887899,75.9249914887899,76.45,20.624976357749713
2021-02-23,19:40:00,26.67,70.91,25.94,26.5,74.98415536713915,75.54415536713915,76.49,20.955987130942106
2021-02-23,19:50:00,26.51,73.01,25.81,26.5,74.97002061975226,75.66002061975226,76.49,21.277835054867385
2021-02-23,20:00:00,26.31,74.76,25.69,26.0,74.91986395943374,75.22986395943374,76.39,21.4718443317604
2021-02-23,20:10:00,26.26,75.38,25.56,26.0,74.82107570572666,75.26107570572665,76.39,21.5585436270185
2021-02-23,20:20:00,26.18,76.52,25.44,26.0,74.76162203625881,75.32162203625882,76.39,21.72672787849671
2021-02-23,20:30:00,26.07,77.1,25.37,26.0,74.69779318736882,75.32779318736883,76.29,21.743869964913387
2021-02-23,20:40:00,25.92,77.93,25.25,26.0,74.58857959780704,75.33857959780704,76.15,21.773832216130668
2021-02-23,20:50:00,25.92,78.07,25.12,25.5,74.46915894067811,74.84915894067812,76.16,21.803219279661448
2021-02-23,21:00:00,25.9,78.63,25.12,25.5,74.50432328696765,74.88432328696764,76.19,21.900898019354567
2021-02-23,21:10:00,25.93,78.33,25.12,25.5,74.49225433172319,74.87225433172318,76.21,21.86737314367554
2021-02-23,21:20:00,25.78,79.02,25.0,25.5,74.37156886401675,74.87156886401675,76.05,21.865469066713203
2021-02-23,21:30:00,25.63,79.96,24.94,25.5,74.32884651185746,74.88884651185745,75.92,21.913462532937388
2021-02-23,21:40:00,25.56,80.43,24.87,25.5,74.26891049809231,74.89891049809232,75.85,21.94141805025644
2021-02-23,21:50:00,25.49,80.74,24.81,25.0,74.20707900618248,74.39707900618248,75.78,21.93633057272911
2021-02-23,22:00:00,25.52,80.56,24.75,25.0,74.14442417982477,74.39442417982477,75.81,21.928956055068827
2021-02-23,22:10:00,25.51,80.95,24.69,25.0,74.10942208103094,74.41942208103094,75.83,21.99839466953039
2021-02-23,22:20:00,25.45,81.36,24.69,25.0,74.1182045394581,74.42820453945811,75.78,22.022790387383647
2021-02-23,22:30:00,25.39,82.12,24.63,25.0,74.09206012515405,74.46206012515405,75.77,22.11683368098348
2021-02-23,22:40:00,25.28,82.69,24.63,25.0,74.09427604166822,74.46427604166823,75.64,22.122989004633943
2021-02-23,22:50:00,25.28,82.52,24.5,25.0,73.95211673403035,74.45211673403035,75.62,22.089213150084323
2021-02-23,23:00:00,25.22,82.68,24.5,25.0,73.94246694940968,74.44246694940968,75.55,22.06240819280466
2021-02-23,23:10:00,25.35,82.08,24.44,25.0,73.88513122869321,74.44513122869321,75.7,22.069808968592266
2021-02-23,23:20:00,25.06,83.47,24.44,25.0,73.88234860253507,74.44234860253508,75.37,22.062079451486333
2021-02-23,23:30:00,25.25,82.26,24.37,24.5,73.792937061721,73.922937061721,75.56,22.008158504780557
2021-02-23,23:40:00,25.14,82.78,24.37,24.5,73.79147654722988,73.92147654722987,75.42,22.00410152008299
2021-02-23,23:50:00,25.15,82.68,24.37,24.5,73.78785662265307,73.91785662265306,75.43,21.994046174036278
2021-02-24,00:00:00,25.14,82.84,24.37,24.5,73.79575434116902,73.92575434116901,75.39,22.015984281025013
2021-02-24,00:10:00,25.08,82.65,24.25,24.5,73.64110490780567,73.89110490780567,75.32,21.919735855015745
2021-02-24,00:20:00,24.77,83.71,23.94,24.5,73.29719405696949,73.85719405696948,74.92,21.82553904713744
2021-02-24,00:30:00,24.43,85.8,23.62,24.0,73.0027203887879,73.3827203887879,74.57,21.896445524410836
2021-02-24,00:40:00,24.17,87.08,23.44,24.0,72.81814994118321,73.37814994118321,74.26,21.883749836620005
2021-02-24,00:50:00,24.24,86.92,23.38,24.0,72.77206839206085,73.39206839206085,74.36,21.922412200169042
2021-02-24,01:00:00,24.21,86.74,23.31,24.0,72.67922801071076,73.36922801071077,74.3,21.858966696418786
2021-02-24,01:10:00,23.99,87.6,23.25,23.5,72.59953763079079,72.84953763079079,74.01,21.804271196641064
2021-02-24,01:20:00,23.94,87.98,23.12,23.5,72.47734462059107,72.85734462059106,73.95,21.825957279419633
2021-02-24,01:30:00,23.89,88.67,23.06,23.5,72.44569277141314,72.88569277141313,73.95,21.904702142814262
2021-02-24,01:40:00,23.96,88.73,23.19,23.5,72.6045120696988,72.9145120696988,74.06,21.984755749163334
2021-02-24,01:50:00,24.02,88.45,23.19,23.5,72.60713193589967,72.91713193589966,74.14,21.992033155276843
2021-02-24,02:00:00,24.09,88.35,23.25,23.5,72.68526970807616,72.93526970807616,74.24,22.042415855767114
2021-02-24,02:10:00,24.17,87.89,23.25,23.5,72.68279371551048,72.93279371551048,74.34,22.03553809864022
2021-02-24,02:20:00,24.23,87.64,23.31,23.5,72.74722436821196,72.93722436821196,74.41,22.04784546725546
2021-02-24,02:30:00,24.17,88.06,23.31,23.5,72.75420610639728,72.94420610639729,74.36,22.0672391844369
2021-02-24,02:40:00,24.21,87.38,23.25,23.5,72.66260075406883,72.91260075406883,74.37,21.9794465390801
2021-02-24,02:50:00,24.01,87.78,23.12,23.5,72.48872396426572,72.86872396426571,74.06,21.857566567404742
2021-02-24,03:00:00,23.75,89.6,23.0,23.5,72.39756746931215,72.89756746931215,73.8,21.937687414755974
2021-02-24,03:10:00,23.62,90.08,22.94,23.5,72.32290818217538,72.88290818217538,73.62,21.8969671727094
2021-02-24,03:20:00,23.69,89.74,22.87,23.5,72.25546954802905,72.88546954802905,73.7,21.90408207785846
2021-02-24,03:30:00,23.67,89.5,22.87,23.5,72.23257229749149,72.86257229749148,73.64,21.840478604143
2021-02-24,03:40:00,23.49,90.8,22.81,23.0,72.19365140843752,72.38365140843752,73.45,21.89903169010423
2021-02-24,03:50:00,23.66,89.9,22.75,23.0,72.13532124170177,72.38532124170177,73.66,21.903670115838278
2021-02-24,04:00:00,23.97,88.25,22.75,23.0,72.13604771118383,72.38604771118383,74.03,21.905688086621748
2021-02-24,04:10:00,24.04,87.45,22.81,23.0,72.16713878916076,72.35713878916077,74.08,21.82538552544658
